seat_allotment,phase,ac_no,ac,district,candidate,party,votes
INC,7,366,Jaunpur,Jaunpur,RAYEES AHAMAD,others,363
INC,7,366,Jaunpur,Jaunpur,MAHENDRA LAL,others,354
INC,7,366,Jaunpur,Jaunpur,LADLAY,others,335
INC,7,366,Jaunpur,Jaunpur,DAYA RAM,others,302
INC,7,366,Jaunpur,Jaunpur,PRAVEEN KUMAR,others,287
SP,7,367,Malhani,Jaunpur,PARASNATH YADAV,SP,69351
SP,7,367,Malhani,Jaunpur,DHANANJAY SINGH,others,48141
SP,7,367,Malhani,Jaunpur,VIVEK YADAV,BSP,46011
SP,7,367,Malhani,Jaunpur,SATISH KUMAR SINGH,BJP+,38966
SP,7,367,Malhani,Jaunpur,None of the Above,None of the Above,1707
SP,7,367,Malhani,Jaunpur,SANDEEP PANDEY,others,1133
SP,7,367,Malhani,Jaunpur,PRAVIN KUMAR SHUKLA,others,1012
SP,7,367,Malhani,Jaunpur,BHARAT RAM YADAV,Independent,740
SP,7,367,Malhani,Jaunpur,MUSTAKIM,Independent,604
INC,7,368,Mungra badshahpur,Jaunpur,SUSHMA PATEL,BSP,69557
INC,7,368,Mungra badshahpur,Jaunpur,SEEMA DWIVEDI,BJP+,63637
INC,7,368,Mungra badshahpur,Jaunpur,AJAY SHANKAR DUBEY,INC,59288
INC,7,368,Mungra badshahpur,Jaunpur,SUBHAS CHANDRA,others,2429
INC,7,368,Mungra badshahpur,Jaunpur,None of the Above,None of the Above,2240
INC,7,368,Mungra badshahpur,Jaunpur,SUSHIL,Independent,1659
INC,7,368,Mungra badshahpur,Jaunpur,CHAKRAPANI,RLD,1178
INC,7,368,Mungra badshahpur,Jaunpur,MATAPHER ALIAS TILAKDHARI,Independent,1164
INC,7,368,Mungra badshahpur,Jaunpur,KAMALA SHANKAR,others,887
INC,7,368,Mungra badshahpur,Jaunpur,LALJI,others,602
INC,7,368,Mungra badshahpur,Jaunpur,MUSTAK AHMAD,others,495
INC,7,368,Mungra badshahpur,Jaunpur,AKHILESH KUMAR TIWARI,Independent,473
INC,7,368,Mungra badshahpur,Jaunpur,NILESH RAVINDRANATH,others,394
INC,7,368,Mungra badshahpur,Jaunpur,NEELAM KUMAR,others,329
SP,7,369,Machhlishahr (SC),Jaunpur,JAGDISH SONKAR,SP,72368
SP,7,369,Machhlishahr (SC),Jaunpur,ANITA RAWAT,BJP+,68189
SP,7,369,Machhlishahr (SC),Jaunpur,SUSHILA SAROJ,BSP,52796
SP,7,369,Machhlishahr (SC),Jaunpur,RAM SEVAK,others,4484
SP,7,369,Machhlishahr (SC),Jaunpur,None of the Above,None of the Above,2165
SP,7,369,Machhlishahr (SC),Jaunpur,SUBAS CHANDRA,others,1773
SP,7,369,Machhlishahr (SC),Jaunpur,LAKSHMI SAROJ,Independent,1237
SP,7,369,Machhlishahr (SC),Jaunpur,MULCHAND,RLD,1070
SP,7,369,Machhlishahr (SC),Jaunpur,ANIL KUMAR,others,960
SP,7,369,Machhlishahr (SC),Jaunpur,CHANDAN,others,900
SP,7,369,Machhlishahr (SC),Jaunpur,SUKHRAM,others,740
SP,7,369,Machhlishahr (SC),Jaunpur,JAI PRAKASH,Independent,495
SP,7,369,Machhlishahr (SC),Jaunpur,BACCHU LAL,Independent,445
SP,7,369,Machhlishahr (SC),Jaunpur,RAM SAKAL,others,418
SP,7,369,Machhlishahr (SC),Jaunpur,NANDLAL,others,304
SP,7,370,Mariyahu,Jaunpur,LEENA TIWARI,BJP+,58804
SP,7,370,Mariyahu,Jaunpur,SHRADDHA YADAV,SP,47454
SP,7,370,Mariyahu,Jaunpur,BHOLANATH SHUKLA,BSP,37066
SP,7,370,Mariyahu,Jaunpur,SEEMA SINGH,Independent,21440
SP,7,370,Mariyahu,Jaunpur,LAL PRATAP,Independent,1690
SP,7,370,Mariyahu,Jaunpur,BANSHNARAYAN SINGH PATEL,RLD,1450
SP,7,370,Mariyahu,Jaunpur,MUNSHI,Independent,1418
SP,7,370,Mariyahu,Jaunpur,None of the Above,None of the Above,1174
SP,7,370,Mariyahu,Jaunpur,RAMDULAR GOND,others,1120
SP,7,370,Mariyahu,Jaunpur,ABBAS AHAMAD,others,1057
SP,7,370,Mariyahu,Jaunpur,JAGAT SINGH,Independent,923
SP,7,370,Mariyahu,Jaunpur,SABHAJEET DOOBE,others,710
SP,7,370,Mariyahu,Jaunpur,AGANOO,Independent,701
SP,7,370,Mariyahu,Jaunpur,ASHARAM,others,701
SP,7,370,Mariyahu,Jaunpur,RAJENDRA PRASAD,Independent,655
SP,7,370,Mariyahu,Jaunpur,RAJESH,Independent,632
SP,7,370,Mariyahu,Jaunpur,PRADEEP KUMAR PAL,others,544
SP,7,370,Mariyahu,Jaunpur,GULABCHAND DUBEY,others,472
SP,7,370,Mariyahu,Jaunpur,SATISH KUMAR,Independent,459
SP,7,370,Mariyahu,Jaunpur,HARISHCHAND,Independent,450
SP,7,370,Mariyahu,Jaunpur,NASIM AHMAD,others,409
SP,7,370,Mariyahu,Jaunpur,INDRESH KUMAR GAUTAM,others,362
SP,7,370,Mariyahu,Jaunpur,MUKTESHWAR,others,352
SP,7,371,Zafrabad,Jaunpur,DR HARENDRA PRASAD SINGH,BJP+,85989
SP,7,371,Zafrabad,Jaunpur,SHACHINDRA NATH TRIPATHI,SP,61124
SP,7,371,Zafrabad,Jaunpur,SANJIV KUAMR UPADHYAY,BSP,45490
SP,7,371,Zafrabad,Jaunpur,JAI PRAKASH,others,2845
SP,7,371,Zafrabad,Jaunpur,MOTILAL BIND,RLD,1351
SP,7,371,Zafrabad,Jaunpur,GHAN SHYAM DUBEY,others,1342
SP,7,371,Zafrabad,Jaunpur,PRADEEP NISHAD,Independent,1268
SP,7,371,Zafrabad,Jaunpur,None of the Above,None of the Above,1198
SP,7,371,Zafrabad,Jaunpur,DEEPAK YADAV ALIAS PAPPU,Independent,1158
SP,7,371,Zafrabad,Jaunpur,ANAND GOPAL MISHRA,others,1015
SP,7,371,Zafrabad,Jaunpur,RAMLAKHAN CHAUHAN,Independent,932
SP,7,371,Zafrabad,Jaunpur,RAJENDR,Independent,871
SP,7,371,Zafrabad,Jaunpur,YOGISH CHANDRA DUBEY,Independent,763
SP,7,371,Zafrabad,Jaunpur,CHHOTELAL,others,471
SP,7,371,Zafrabad,Jaunpur,PRADEEP,others,364
SP,7,371,Zafrabad,Jaunpur,MANOJ,others,270
SP,7,372,Kerakat (SC),Jaunpur,DINESH CHAUDHARY,BJP+,84078
SP,7,372,Kerakat (SC),Jaunpur,SANJAI KUMAR SAROJ,SP,68819
SP,7,372,Kerakat (SC),Jaunpur,URMILA RAJ,BSP,66307
SP,7,372,Kerakat (SC),Jaunpur,None of the Above,None of the Above,2557
SP,7,372,Kerakat (SC),Jaunpur,VIJAI,others,2404
SP,7,372,Kerakat (SC),Jaunpur,JITENDRA,others,1785
SP,7,372,Kerakat (SC),Jaunpur,SADABRIJ,others,1192
SP,7,373,Jakhanian (SC),Ghazipur,TRIVENI RAM,BJP+,84158
SP,7,373,Jakhanian (SC),Ghazipur,GAREEB,SP,79001
SP,7,373,Jakhanian (SC),Ghazipur,SANJIV KUMAR,BSP,67077
SP,7,373,Jakhanian (SC),Ghazipur,KESHNATH PRASAD,others,2368
SP,7,373,Jakhanian (SC),Ghazipur,KUNWER,others,1918
SP,7,373,Jakhanian (SC),Ghazipur,RAMLAL,others,1860
SP,7,373,Jakhanian (SC),Ghazipur,None of the Above,None of the Above,1837
SP,7,373,Jakhanian (SC),Ghazipur,LAL BAHADUR,others,1212
SP,7,373,Jakhanian (SC),Ghazipur,RAMJEET,others,1103
SP,7,374,Saidpur (SC),Ghazipur,SUBHASH PASSI,SP,76664
SP,7,374,Saidpur (SC),Ghazipur,VIDYASAGAR SONKAR,BJP+,67954
SP,7,374,Saidpur (SC),Ghazipur,RAJIV KIRAN,BSP,59726
SP,7,374,Saidpur (SC),Ghazipur,SANTOSH,others,2451
SP,7,374,Saidpur (SC),Ghazipur,SANJAY,others,2118
SP,7,374,Saidpur (SC),Ghazipur,None of the Above,None of the Above,1787
SP,7,374,Saidpur (SC),Ghazipur,KAMTA PRASAD,others,729
SP,7,374,Saidpur (SC),Ghazipur,SANTOSH KUMAR RAM,others,698
SP,7,374,Saidpur (SC),Ghazipur,RAMASHRAY SONKAR,others,443
SP,7,374,Saidpur (SC),Ghazipur,ROHIT KUMAR,others,343
SP,7,374,Saidpur (SC),Ghazipur,MAHENDRA,others,275
SP,7,375,Ghazipur,Ghazipur,SANGEETA,BJP+,92090
SP,7,375,Ghazipur,Ghazipur,RAJESH KUSHWAHA,SP,59483
SP,7,375,Ghazipur,Ghazipur,SANTOSH KUMAR,BSP,54987
SP,7,375,Ghazipur,Ghazipur,None of the Above,None of the Above,1479
SP,7,375,Ghazipur,Ghazipur,JYOTSANA SINGH,others,1418
SP,7,375,Ghazipur,Ghazipur,RUDRA DATT TIWARI,others,1137
SP,7,375,Ghazipur,Ghazipur,SATYADEV YADAV,others,728
SP,7,375,Ghazipur,Ghazipur,ASHOK KUMAR,Independent,593
SP,7,375,Ghazipur,Ghazipur,AWADHESH,others,544
SP,7,375,Ghazipur,Ghazipur,YOGENDRA,others,483
SP,7,375,Ghazipur,Ghazipur,ANGAD,others,337
SP,7,375,Ghazipur,Ghazipur,CHANDAN,others,279
SP,7,376,Jangipur,Ghazipur,VIRENDRA KUMAR YADAV,SP,71441
SP,7,376,Jangipur,Ghazipur,RAM NARESH KUSHWAHA,BJP+,68202
SP,7,376,Jangipur,Ghazipur,MANISH CHANDRA PANDEY,BSP,67223
SP,7,376,Jangipur,Ghazipur,MANOJ KUMAR SINGH,others,2381
SP,7,376,Jangipur,Ghazipur,AJIT PRATAP KUSHWAHA,others,1478
SP,7,376,Jangipur,Ghazipur,NEELABH SINGH,RLD,1375
SP,7,376,Jangipur,Ghazipur,None of the Above,None of the Above,1109
SP,7,376,Jangipur,Ghazipur,RAJENDRA,Independent,804
SP,7,376,Jangipur,Ghazipur,SATYADEV YADAV,others,609
SP,7,377,Zahoorabad,Ghazipur,OM PRAKASH RAJBHAR,BJP+,86583
SP,7,377,Zahoorabad,Ghazipur,KALICHARAN,BSP,68502
SP,7,377,Zahoorabad,Ghazipur,MAHENDRA,SP,64574
SP,7,377,Zahoorabad,Ghazipur,KANHAIYA,others,2681
SP,7,377,Zahoorabad,Ghazipur,None of the Above,None of the Above,1500
SP,7,377,Zahoorabad,Ghazipur,SHAMEEM,others,1339
SP,7,377,Zahoorabad,Ghazipur,SUBHASH,RLD,940
SP,7,377,Zahoorabad,Ghazipur,VIJAY URF RANA VIJAY RAJBHAR,Independent,679
SP,7,377,Zahoorabad,Ghazipur,ANAND BIHARI RAI,Independent,677
SP,7,377,Zahoorabad,Ghazipur,RAM AUTAR,Independent,625
SP,7,377,Zahoorabad,Ghazipur,RAMESH,Independent,515
SP,7,377,Zahoorabad,Ghazipur,JAI RAM PANDEY,others,440
SP,7,377,Zahoorabad,Ghazipur,RAM SARAN,Independent,439
SP,7,377,Zahoorabad,Ghazipur,DIVAKAR TIWARI,others,418
SP,7,377,Zahoorabad,Ghazipur,PRAKASH SINGH YADAV,others,305
SP,7,377,Zahoorabad,Ghazipur,RAJESH KUMAR CHAUHAN,others,303
INC,7,378,Mohammadabad,Ghazipur,ALKA RAI,BJP+,122156
INC,7,378,Mohammadabad,Ghazipur,SIBGATULLA ANSARI,BSP,89429
INC,7,378,Mohammadabad,Ghazipur,JANAK KUMAR,INC,9910
INC,7,378,Mohammadabad,Ghazipur,SURENDRA,others,2503
INC,7,378,Mohammadabad,Ghazipur,None of the Above,None of the Above,2283
INC,7,378,Mohammadabad,Ghazipur,JAIGOBIND,Independent,901
INC,7,378,Mohammadabad,Ghazipur,DILIP KUMAR,others,684
INC,7,378,Mohammadabad,Ghazipur,SRIKRISHNA,Independent,634
INC,7,378,Mohammadabad,Ghazipur,SAGIR,others,565
INC,7,378,Mohammadabad,Ghazipur,PARMANAND,others,556
INC,7,378,Mohammadabad,Ghazipur,SVATI,others,523
SP,7,379,Zamania,Ghazipur,SUNITA,BJP+,76823
SP,7,379,Zamania,Ghazipur,ATUL KUMAR,BSP,67559
SP,7,379,Zamania,Ghazipur,OM PRAKASH,SP,49557
SP,7,379,Zamania,Ghazipur,KARTAR SINGH YADAV,Independent,12206
SP,7,379,Zamania,Ghazipur,TAUQEER KHAN,others,6139
SP,7,379,Zamania,Ghazipur,None of the Above,None of the Above,1857
SP,7,379,Zamania,Ghazipur,RAM PYARE,others,1081
SP,7,379,Zamania,Ghazipur,HARINARAYAN SINGH YADAV,others,1028
SP,7,379,Zamania,Ghazipur,BHARAT,others,535
SP,7,379,Zamania,Ghazipur,RENU,others,445
SP,7,380,Mughalsarai,Chandauli,SADHANA SINGH,BJP+,87401
SP,7,380,Mughalsarai,Chandauli,BABULAL,SP,74158
SP,7,380,Mughalsarai,Chandauli,TILAK DHARI,BSP,57219
SP,7,380,Mughalsarai,Chandauli,BABBAN,others,7811
SP,7,380,Mughalsarai,Chandauli,None of the Above,None of the Above,1950
SP,7,380,Mughalsarai,Chandauli,GOVIND LAL,others,1109
SP,7,380,Mughalsarai,Chandauli,SHALIGRAM,Independent,736
SP,7,380,Mughalsarai,Chandauli,RAJENDRA,others,602
SP,7,380,Mughalsarai,Chandauli,RATAN LAL,Independent,530
SP,7,380,Mughalsarai,Chandauli,SHASHIKANT,others,462
SP,7,380,Mughalsarai,Chandauli,MADINA,Independent,378
SP,7,380,Mughalsarai,Chandauli,SHWETA PANDEY,others,261
SP,7,381,Sakaldiha,Chandauli,PRABHUNARAYAN YADAV,SP,79875
SP,7,381,Sakaldiha,Chandauli,SURYAMUNI TIWARI,BJP+,64906
SP,7,381,Sakaldiha,Chandauli,UPENDRA,BSP,52175
SP,7,381,Sakaldiha,Chandauli,None of the Above,None of the Above,1787
SP,7,381,Sakaldiha,Chandauli,HARIDWAR SINGH YADAV,RLD,943
SP,7,381,Sakaldiha,Chandauli,RAMESH,others,679
SP,7,381,Sakaldiha,Chandauli,BABITA YADAV,Independent,678
SP,7,381,Sakaldiha,Chandauli,NASIM ANSHARI,others,529
SP,7,381,Sakaldiha,Chandauli,CHANDRA VIJAY SINGH,others,511
SP,7,381,Sakaldiha,Chandauli,BABU LAL,others,309
SP,7,382,Saiyadraja,Chandauli,SUSHIL SINGH,BJP+,78869
SP,7,382,Saiyadraja,Chandauli,SHYAM NARAYAN SINGH,BSP,64375
SP,7,382,Saiyadraja,Chandauli,MANOJ KUMAR,SP,44832
SP,7,382,Saiyadraja,Chandauli,CHANDRAVANSH,RLD,1498
SP,7,382,Saiyadraja,Chandauli,None of the Above,None of the Above,1463
SP,7,382,Saiyadraja,Chandauli,TRIBHUN NARAYAN,Independent,1448
SP,7,382,Saiyadraja,Chandauli,BABU LAL,Independent,1088
SP,7,382,Saiyadraja,Chandauli,BRIJESH YADAV,Independent,1020
SP,7,382,Saiyadraja,Chandauli,CHHAVINATH,others,760
SP,7,382,Saiyadraja,Chandauli,CHANDRIKA,others,704
SP,7,382,Saiyadraja,Chandauli,NITYANAND YADAV,Independent,386
SP,7,382,Saiyadraja,Chandauli,KUSUM,Independent,381
SP,7,382,Saiyadraja,Chandauli,CHANDRAKALA,Independent,341
SP,7,382,Saiyadraja,Chandauli,BRIJNATH,others,308
SP,7,382,Saiyadraja,Chandauli,RAJENDRA,others,251
SP,7,383,Chakia (SC),Chandauli,SHARADA PRASAD,BJP+,96890
SP,7,383,Chakia (SC),Chandauli,JITENDRA KUMAR,BSP,76827
SP,7,383,Chakia (SC),Chandauli,POONAM,SP,48687
SP,7,383,Chakia (SC),Chandauli,None of the Above,None of the Above,3162
SP,7,383,Chakia (SC),Chandauli,SRIPRASAD,others,3098
SP,7,383,Chakia (SC),Chandauli,ANIL ALIAS ANIL PASWAN,others,1447
SP,7,383,Chakia (SC),Chandauli,DHARMENDRA,Independent,1423
SP,7,383,Chakia (SC),Chandauli,RAMCHANDRA,others,900
SP,7,383,Chakia (SC),Chandauli,RAMDHAWAL,others,847
SP,7,383,Chakia (SC),Chandauli,PARDESHI,others,723
SP,7,383,Chakia (SC),Chandauli,RADHESHYAM,others,583
INC,7,384,Pindra,Varanasi,AVADHESH SINGH,BJP+,90614
INC,7,384,Pindra,Varanasi,BABULAL,BSP,53765
INC,7,384,Pindra,Varanasi,AJAY RAI,INC,48189
INC,7,384,Pindra,Varanasi,None of the Above,None of the Above,2889
INC,7,384,Pindra,Varanasi,SHYAMLAL SINGH,others,2672
INC,7,384,Pindra,Varanasi,SHRIPRAKASH MISHRA,Independent,1319
INC,7,384,Pindra,Varanasi,DHARMENDRA RAJBHAR,Independent,1126
INC,7,384,Pindra,Varanasi,NARENDRA PANDEY,others,793
INC,7,384,Pindra,Varanasi,TASAUVAR,Independent,711
INC,7,384,Pindra,Varanasi,MUMTAZ,others,624
INC,7,384,Pindra,Varanasi,CHIRAG KUMAR PANDEY,others,621
INC,7,384,Pindra,Varanasi,DEEPAK,others,538
INC,7,384,Pindra,Varanasi,JASWANT,others,514
SP,7,385,Ajagara (SC),Varanasi,KAILASH NATH SONKAR,BJP+,83778
SP,7,385,Ajagara (SC),Varanasi,LALJI SONKAR,SP,62429
SP,7,385,Ajagara (SC),Varanasi,TRIBHUVAN RAM,BSP,52480
SP,7,385,Ajagara (SC),Varanasi,ARTI,Independent,8639
SP,7,385,Ajagara (SC),Varanasi,SAURABH KUMAR,Independent,3539
SP,7,385,Ajagara (SC),Varanasi,None of the Above,None of the Above,2350
SP,7,385,Ajagara (SC),Varanasi,AMAR NATH,others,1470
SP,7,385,Ajagara (SC),Varanasi,RAJESH,RLD,1288
SP,7,385,Ajagara (SC),Varanasi,SHASHIKANT,others,1196
SP,7,385,Ajagara (SC),Varanasi,MAHENDRA PRATAP GAUTAM,others,954
SP,7,385,Ajagara (SC),Varanasi,SADANAND PRASAD,Independent,835
SP,7,385,Ajagara (SC),Varanasi,LALATA,others,452
SP,7,385,Ajagara (SC),Varanasi,VIDYA DEVI,others,448
SP,7,386,Shivpur,Varanasi,ANIL RAJBHAR,BJP+,110453
SP,7,386,Shivpur,Varanasi,"ANAND MOHAN ""GUDDU YADAV""",SP,56194
SP,7,386,Shivpur,Varanasi,VIRENDRA SINGH,BSP,46657
SP,7,386,Shivpur,Varanasi,SAROJ CHAUDHARI,others,2929
SP,7,386,Shivpur,Varanasi,SRIRAM,others,2379
SP,7,386,Shivpur,Varanasi,RAMDULAR,others,1113
SP,7,386,Shivpur,Varanasi,ARVIND KUMAR PANDEY,others,1060
SP,7,386,Shivpur,Varanasi,SHIVA SONKAR,others,1001
SP,7,386,Shivpur,Varanasi,NISHANT,others,964
SP,7,386,Shivpur,Varanasi,None of the Above,None of the Above,812
SP,7,386,Shivpur,Varanasi,HAVALDAR YADAV,RLD,724
SP,7,386,Shivpur,Varanasi,"SANTOSH MURAT SINGH ""JINDA""",Independent,702
SP,7,386,Shivpur,Varanasi,"INDRAJEET KUMAR SINGH ""PATEL""",others,546
SP,7,386,Shivpur,Varanasi,MINTU RAJBHAR,others,503
SP,7,386,Shivpur,Varanasi,INDRAKANT SHARMA,others,414
SP,7,386,Shivpur,Varanasi,DHANANJAY PANDEY (CHHEDI BABA),others,410
SP,7,386,Shivpur,Varanasi,AJAY GUPTA,others,368
SP,7,386,Shivpur,Varanasi,BUDDHU RAM,others,329
SP,7,386,Shivpur,Varanasi,"KRISHNA KANT ""MASTER SAHAB""",others,328
SP,7,387,Rohaniya,Varanasi,SURENDRA NARAYAN SINGH,BJP+,119885
SP,7,387,Rohaniya,Varanasi,MAHENDRA SINGH PATEL,SP,62332
SP,7,387,Rohaniya,Varanasi,PRAMOD KUMAR SINGH,BSP,30531
SP,7,387,Rohaniya,Varanasi,KRISHNA PATEL,Independent,9549
SP,7,387,Rohaniya,Varanasi,PARVATI DEVI,Independent,2926
SP,7,387,Rohaniya,Varanasi,None of the Above,None of the Above,2190
SP,7,387,Rohaniya,Varanasi,AMEERCHAND PATEL,Independent,1507
SP,7,387,Rohaniya,Varanasi,PRABHUNARAYAN,Independent,1270
SP,7,387,Rohaniya,Varanasi,PRAVEEN KUMAR PANDEY,others,1261
SP,7,387,Rohaniya,Varanasi,SANGEETA VISHWAKARMA,others,734
SP,7,387,Rohaniya,Varanasi,MANOJ KUMAR SINGH,others,595
SP,7,387,Rohaniya,Varanasi,UMESH YADAV,Independent,527
SP,7,387,Rohaniya,Varanasi,SEWARAM SINGH,others,475
INC,7,388,Varanasi North,Varanasi,RAVINDRA JAISWAL,BJP+,116017
INC,7,388,Varanasi North,Varanasi,ABDUL SAMAD ANSARI,INC,70515
